count, gb id, description, protein id, length
4161, LT578417.1, Cyanobium sp. NIES-981, SBO44020.1, 424
4163, LT629737.1, Gillisia sp. Hel1_33_143, SDS23125.1, 425
4164, LN879502.1, Candidatus Protochlamydia naegleriophila, CUI15820.1, 417
4165, CP032739.1, Enterococcus casseliflavus, AYJ45368.1, 409
4171, CP018384.1, Burkholderia pseudomallei, , 0
4174, CP018418.1, Burkholderia pseudomallei, , 0
4177, CP009576.1, Listeria ivanovii subsp. londoniensis, AIS62324.1, 336
4183, CP011509.1, Archangium gephyra, AKJ02718.1, 435
4184, CP014067.2, Enterococcus gallinarum, AMG50193.1, 413
4187, CP016019.1, Bifidobacterium longum subsp. longum, AOP01962.1, 407
4189, CP014504.1, Pedobacter cryoconitis, AMQ01255.1, 417
4192, CP006711.1, Bifidobacterium breve 12L, AHJ16458.1, 407
4193, CP021387.1, Bifidobacterium breve, AUD73638.1, 407
4194, CP021384.1, Bifidobacterium breve, AUD68021.1, 407
4195, AP012324.1, Bifidobacterium breve DSM 20213 = JCM 1192, BAR00848.1, 409
4197, CP033841.1, Bifidobacterium breve, AYZ89710.1, 407
4200, CP006716.1, Bifidobacterium breve S27, AHJ25554.1, 409
4201, CP021554.1, Bifidobacterium breve, AUD96146.1, 407
4202, CP006714.1, Bifidobacterium breve NCFB 2258, AHJ21989.1, 407
4203, CP021386.1, Bifidobacterium breve, AUD71773.1, 407
4205, CP006715.1, Bifidobacterium breve 689b, AHJ23810.1, 407
4206, CP021392.1, Bifidobacterium breve, AUD81961.1, 407
4207, CP021559.1, Bifidobacterium breve, AUE06226.1, 407
4208, CP023199.1, Bifidobacterium breve, AUE21646.1, 407
4235, FO203503.1, Desulfobacula toluolica Tol2, CCK80307.1, 407
4237, AP017896.1, Actinomyces sp. Chiba101, BAW93801.1, 447
4238, AP017896.1, Actinomyces sp. Chiba101, BAW93533.1, 346
4239, CP004346.1, Bifidobacterium thermophilum RBL67, AGH40656.1, 433
4240, CP009442.1, Francisella philomiragia, AJI56124.1, 422
4242, CP006018.1, Bifidobacterium indicum LMG 11587 = DSM 20214, AIC91447.1, 407
4248, CP015317.1, Fibrella sp. ES10-3-2-2, ARK11450.1, 419
4249, CP015317.1, Fibrella sp. ES10-3-2-2, ARK12107.1, 422
4251, CP019336.1, Polaribacter sejongensis, AUC22785.1, 418
4257, CP028130.1, Rathayibacter iranicus, AZZ55794.1, 417
4260, CP001650.1, Zunongwangia profunda SM-A87, ADF51440.1, 410
4261, CP020438.2, Streptococcus equinus, ARC34711.1, 401
4262, FO203526.1, Vibrio nigripulchritudo, CCO59613.1, 395
4264, CP001622.1, Rhizobium leguminosarum bv. trifolii WSM1325, ACS57447.1, 433
4265, CP001622.1, Rhizobium leguminosarum bv. trifolii WSM1325, ACS54760.1, 422
4269, CP034669.1, Corallococcus coralloides, QAT86148.1, 436
4270, CP019388.1, Winogradskyella sp. J14-2, APY07553.1, 427
4271, LT629733.1, Formosa sp. Hel1_31_208, SDS69519.1, 422
4273, CP010776.1, Rufibacter sp. DG15C, AMM51708.1, 431
4275, CP007207.1, Flavobacterium psychrophilum FPG3, AIN73474.1, 419
4276, LT670843.1, Flavobacterium psychrophilum, SHI06893.1, 419
4286, CP027860.1, Ahniella affigens, AVP99885.1, 416
4288, CP000252.1, Syntrophus aciditrophicus SB, ABC78147.1, 428
4289, CP000252.1, Syntrophus aciditrophicus SB, ABC78503.1, 455
4298, LS992241.1, Paenibacillus alvei, SYX86460.1, 424
4308, CP033612.1, Listeria monocytogenes, AYV59129.1, 335
4309, LT985474.1, Listeria monocytogenes, SPE80838.1, 335
4311, CP010346.1, Listeria monocytogenes, AJA82785.1, 335
4312, CP009897.1, Listeria monocytogenes, AIZ38371.1, 335
4313, HF558398.1, Listeria monocytogenes serotype 4b str. LL195, CCO63678.1, 335
4314, AE017262.2, Listeria monocytogenes serotype 4b str. F2365, AAT03869.1, 335
4315, CP026043.1, Listeria monocytogenes, AVD51693.1, 335
4316, CP007600.1, Listeria monocytogenes, AHY98715.1, 335
4317, CP007462.1, Listeria monocytogenes serotype 4b str. 02-6680, ASH75515.1, 335
4323, LT985475.1, Listeria monocytogenes, SPE84141.1, 335
4324, CP019616.1, Listeria monocytogenes, AQP61905.1, 335
4325, CP019620.1, Listeria monocytogenes, AQP73574.1, 335
4326, CP019625.1, Listeria monocytogenes, AQP88063.1, 335
4327, CP012021.1, Listeria monocytogenes, AKP38224.1, 335
4328, FR733644.1, Listeria monocytogenes SLCC2378, CBY72856.1, 335
4329, CP023321.1, Listeria monocytogenes, ATY53926.1, 335
4330, CP007210.1, Listeria monocytogenes WSLC1042, AHJ35149.1, 335
4331, CP013285.1, Listeria monocytogenes, ALQ14462.1, 335
4332, CP013289.1, Listeria monocytogenes, ALQ24377.1, 335
4333, CP013288.1, Listeria monocytogenes ATCC 19117, ALQ22293.1, 335
4335, CP025219.1, Listeria monocytogenes, AVV15325.1, 335
4336, FR733643.1, Listeria monocytogenes ATCC 19117, CBY69993.1, 335
4337, CP006600.1, Listeria monocytogenes, AGR22637.1, 335
4338, CP006599.1, Listeria monocytogenes, AGR20697.1, 335
4339, CP006598.1, Listeria monocytogenes, AGR16745.1, 335
4340, CP031674.1, Listeria monocytogenes, AXO75170.1, 335
4341, CP007525.1, Listeria monocytogenes serotype 4b str. 81-0558, ASH78383.1, 335
4342, CP006874.1, Listeria monocytogenes serotype 4b str. 81-0861, AHF28921.1, 335
4343, CP019619.1, Listeria monocytogenes, AQP70713.1, 335
4344, CP007167.1, Listeria monocytogenes serotype 4b str. 10-0809, ASH32128.1, 335
4345, CP007526.1, Listeria monocytogenes serotype 4b str. 81-0592, ASH81303.1, 335
4346, CP007461.1, Listeria monocytogenes serotype 4b str. 02-1792, ASH72680.1, 335
4347, CP007460.1, Listeria monocytogenes serotype 4b str. 02-1289, ASH69761.1, 335
4348, CP007459.1, Listeria monocytogenes serotype 4b str. 02-1103, ASH66843.1, 335
4350, CP018149.1, Listeria monocytogenes, APH79050.1, 335
4351, CP028333.1, Listeria monocytogenes, AVS35254.1, 335
4352, CP015508.1, Listeria monocytogenes, ATP78304.1, 335
4353, CP025565.1, Listeria monocytogenes, AVU86536.1, 335
4354, CP020022.1, Listeria monocytogenes, AQY44652.1, 335
4355, CP025220.1, Listeria monocytogenes, AVV12410.1, 335
4357, CP018148.1, Listeria monocytogenes, APH76080.1, 335
4363, CP007206.1, Flavobacterium psychrophilum FPG101, AIN72324.1, 419
4367, AM398681.2, Flavobacterium psychrophilum JIP02/86, CAL43352.1, 419
4368, CP007627.1, Flavobacterium psychrophilum, AIJ38675.1, 419
4370, CP007440.1, Rhodoplanes sp. Z2-YC6860, AMN43749.1, 419
4379, AP018216.1, Trichormus variabilis NIES-23, BAY71888.1, 426
4384, CP003389.1, Corallococcus coralloides DSM 2259, AFE10123.1, 436
4385, AP014583.1, Winogradskyella sp. PG-2, BAO74412.1, 421
4386, CP031264.1, Streptacidiphilus sp. DSM 106435, AXI76657.1, 397
4396, CP031367.1, Arcobacter trophiarum LMG 25534, AXK49290.1, 396
4406, CP003178.1, Niastella koreensis GR20-10, AEW02974.1, 425
4414, AP017928.1, Methylocaldum marinum, BBA32423.1, 414
4415, AP017928.1, Methylocaldum marinum, BBA33360.1, 424
4417, CP004856.1, Enterococcus casseliflavus EC20, EEV39659.1, 351
4418, CP011373.1, Nonlabens sp. MIC269, ALM21681.1, 429
4420, CP003280.1, Aequorivita sublithincola DSM 14238, AFL81689.1, 424
4422, AP011532.1, Methanocella paludicola SANAE, BAI62007.1, 435
4425, CP025536.1, Streptococcus pluranimalium, AUW96209.1, 414
4430, CP003402.1, Francisella noatunensis subsp. orientalis str. Toba 04, AFJ43312.1, 422
4431, CP018051.1, Francisella noatunensis subsp. orientalis, APD41664.1, 422
4432, CP006875.1, Francisella noatunensis subsp. orientalis LADL--07-285A, AHB98762.1, 422
4433, CP011923.2, Francisella noatunensis subsp. orientalis, AKN89098.1, 422
4434, CP011921.2, Francisella noatunensis subsp. orientalis FNO12, AKN86022.1, 422
4435, CP011922.2, Francisella noatunensis subsp. orientalis FNO24, AKN87560.1, 422
4436, CP012153.2, Francisella noatunensis subsp. orientalis, AKU05857.1, 422
4438, CP019169.1, Betaproteobacteria bacterium GR16-43, APV49640.1, 403
4441, CP032382.1, Chryseolinea sp. KIS68-18, AYB31320.1, 422
4442, LR134292.1, Streptococcus equinus, VEE22901.1, 402
4443, CP001769.1, Spirosoma linguale DSM 74, ADB38589.1, 419
4444, CP001769.1, Spirosoma linguale DSM 74, ADB38482.1, 431
4445, CP016286.1, Rhizobium leguminosarum, ANP88494.1, 439
4446, CP018228.1, Rhizobium leguminosarum, API53182.1, 439
4453, LR134094.1, Streptococcus dysgalactiae subsp. dysgalactiae, VDZ40127.1, 401
4454, CP025096.1, Spirosoma pollinicola, AUD03938.1, 419
4455, CP001672.1, Methylotenera mobilis JLW8, ACT47938.1, 426
4456, AP018726.1, Streptococcus dysgalactiae, BBE40473.1, 401
4457, CP034161.1, Chryseobacterium sp. F5649, AZI39024.1, 418
4458, CP023392.1, Lactococcus raffinolactis, ATC61461.1, 402
4459, CP025938.1, Tamlana sp. UJ94, AUS04141.1, 425
4461, AP012976.1, Streptococcus dysgalactiae subsp. equisimilis 167, BAN93208.1, 401
4462, AP012603.1, Bradyrhizobium oligotrophicum S58, BAM86867.1, 426
4464, CP000482.1, Pelobacter propionicus DSM 2379, ABK99715.1, 437
4465, HE796683.1, Fibrella aestuarina BUZ 2, CCH02832.1, 418
4467, CP033107.1, Plantibacter sp. PA-3-X8, AZH84373.1, 399
4469, CP033914.1, Chryseobacterium shandongense, AZA59061.1, 416
4471, CP002546.1, Rubinisphaera brasiliensis DSM 5305, ADY61740.1, 416
4472, LT629734.1, Agrococcus carbonis, SDR81709.1, 413
4474, CP001197.1, Miyazaki F, ACL09641.1, 427
4475, LS483367.1, Streptococcus dysgalactiae subsp. equisimilis, SQF77744.1, 401
4476, LS483363.1, Streptococcus dysgalactiae subsp. equisimilis, SQF69486.1, 401
4477, CP020451.2, Streptococcus salivarius, ARC49306.1, 401
4478, FR873482.1, Streptococcus salivarius JIM8777, CCB95843.1, 401
4479, CP007172.1, Listeria ivanovii WSLC3009, AHI55573.1, 336
4480, CP009577.1, Listeria ivanovii subsp. ivanovii, AIS65028.1, 336
4486, CP009913.1, Streptococcus salivarius, AIY21568.1, 401
4487, CP014144.1, Streptococcus salivarius, AMB83187.1, 401
4488, LR134274.1, Streptococcus salivarius, VED89641.1, 401
4489, CP034447.1, Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1, AZO25101.1, 452
4493, AP012054.1, Streptococcus pasteurianus ATCC 43144, BAK30345.1, 403
4494, LS483462.1, Streptococcus pasteurianus, SQI08813.1, 403
4496, CP013643.1, Rhizobium sp. N941, ANM24656.1, 433
4497, CP013636.1, Rhizobium sp. N541, ANM18270.1, 433
4498, CP013630.1, Rhizobium sp. N324, ANM11778.1, 433
4499, CP020468.1, Actinomyces gaoshouyii, ARD42808.1, 447
4500, CP020468.1, Actinomyces gaoshouyii, ARD41410.1, 358
4501, CP013216.1, Streptococcus salivarius, ALR80392.1, 401
4502, LS483318.1, Streptococcus dysgalactiae subsp. equisimilis, SQE85601.1, 401
4503, CP004409.1, Streptococcus cristatus AS 1.3089, AGK70492.1, 402
4504, LS483471.1, Streptococcus cristatus, SQI47905.1, 402
4507, LR134491.1, Streptococcus mutans, VEI59996.1, 407
4508, CP022601.1, Streptococcus pluranimalium, AXJ12711.1, 401
4509, LS483413.1, Streptococcus dysgalactiae subsp. equisimilis, SQG93566.1, 401
4510, CP007542.1, Synechocystis sp. PCC 6714, AIE74128.1, 423
4512, LT985188.1, Micropruina glycogenica, SPD85113.1, 404
4514, CP000023.1, Streptococcus thermophilus LMG 18311, AAV61079.1, 401
4515, LS974444.1, Streptococcus thermophilus, SSC62033.1, 401
4516, CP031881.1, Streptococcus thermophilus, AXT15778.1, 401
4517, CP032620.1, Streptococcus sp. JS71, AYF94342.1, 407
4518, LS483436.1, Streptococcus intermedius, SQH51748.1, 406
4519, AP010969.1, Streptococcus intermedius JTH08, BAM23312.1, 406
4523, LT604076.1, Streptococcus thermophilus, SCB63477.1, 401
4524, CP031545.1, Streptococcus thermophilus, AXN97700.1, 401
4525, CP022547.1, Streptococcus thermophilus, ATH75032.1, 401
4526, CP006819.1, Streptococcus thermophilus ASCC 1275, AIC24797.1, 401
4527, CP003499.1, Streptococcus thermophilus MN-ZLW-002, AFJ83817.1, 401
4528, CP010999.1, Streptococcus thermophilus, AKH33889.1, 401
4529, CP025216.1, Streptococcus thermophilus, AUF36187.1, 401
4530, CP016026.1, Streptococcus thermophilus, ANJ62386.1, 401
4531, CP016394.1, Streptococcus thermophilus, AOZ59479.1, 401
4532, CP012588.1, Streptococcus thermophilus, ALD17313.1, 401
4538, CP033915.1, Chryseobacterium shandongense, , 0
4539, CP033912.1, Chryseobacterium shandongense, , 0
4540, CP013689.1, Streptococcus infantarius, ALT82776.1, 409
4541, CP011102.1, Listeria phage LWP01, AQY51644.1, 338
4545, CP019083.1, Paludisphaera borealis, APW64231.1, 432
4546, CP024996.1, Herbaspirillum rubrisubalbicans, AYR22727.1, 438
4549, CP009575.1, Listeria ivanovii subsp. londoniensis, AIS59497.1, 336
4553, CP012718.1, Streptococcus intermedius, ALF27799.1, 406
4554, CP020433.2, Streptococcus intermedius, ARC26035.1, 406
4555, AP014880.1, Streptococcus intermedius, BAW16798.1, 406
4558, CP010953.1, Campylobacter fetus subsp. testudinum Sp3, ALV64483.1, 394
4559, CP027287.1, Campylobacter fetus subsp. testudinum, AVK80807.1, 394
4561, CP029151.1, Dokdonia sp. Dokd-P16, AWH72888.1, 415
4562, CP033918.1, Chryseobacterium sp. G0186, AZA78953.1, 417
4565, CP012590.1, Actinomyces sp. oral taxon 414, ALD00721.1, 419
4572, LR134307.1, Streptococcus milleri, VEE82333.1, 406
4573, LS483444.1, Streptococcus australis, SQH66672.1, 407
4574, CP007053.1, Opitutaceae bacterium TAV5, AHF92582.1, 415
4578, HF680312.1, Thalassolituus oleivorans MIL-1, CCU72679.1, 428
4579, CP025223.1, Enterococcus sp. CR-Ec1, AUJ85050.1, 351
4580, CP034543.1, Streptococcus sp. KCOM 2412, AZQ41521.1, 400
4581, CP009054.1, Lactococcus lactis subsp. lactis NCDO 2118, AII11697.1, 398
4582, CP009054.1, Lactococcus lactis subsp. lactis NCDO 2118, AII12421.1, 485
4583, CP001834.1, Lactococcus lactis subsp. lactis KF147, ADA63982.1, 398
4584, CP001834.1, Lactococcus lactis subsp. lactis KF147, ABX75722.1, 479
4585, AP010968.1, Kitasatospora setae KM-6054, BAJ27462.1, 399
4588, CP000463.1, Rhodopseudomonas palustris BisA53, ABJ08173.1, 405
4589, LT629302.1, Flavobacteriaceae bacterium MAR_2010_188, SDB64927.1, 420
4590, LT629302.1, Flavobacteriaceae bacterium MAR_2010_188, SDB21897.1, 396
4593, LR134273.1, Streptococcus equi subsp. equi, VED85413.1, 402
4595, CP034998.1, Rhizobium acidisoli, QAS79317.1, 433
4596, CP034998.1, Rhizobium acidisoli, QAS76971.1, 439
4602, CP013913.1, Serratia fonticola, , 0
4603, CP013913.1, Serratia fonticola, , 0
4604, LS483348.1, Streptococcus lutetiensis, SQF42578.1, 402
4605, CP003025.1, Streptococcus lutetiensis 033, AGS05749.1, 402
4606, CP010429.1, Spirosoma radiotolerans, AKD54983.1, 419
4610, LS483380.1, Streptococcus equi subsp. zooepidemicus, SQG17051.1, 402
4611, CP023515.1, Enterococcus sp. FDAARGOS_375, ATF73090.1, 351
4612, CP033923.1, Chryseobacterium nakagawai, AZA92000.1, 416
4619, CP033922.1, Chryseobacterium sp. G0162, AZB09080.1, 416
4620, CP033738.1, Listeria monocytogenes, AYY69817.1, 336
4622, FR733651.1, Listeria monocytogenes SLCC2376, CBY63076.1, 336
4624, CP009242.1, Listeria monocytogenes, AKS53678.1, 336
4625, CP002816.1, Listeria monocytogenes M7, AEH92107.1, 336
4626, CP001175.1, Listeria monocytogenes HCC23, ACK39899.1, 336
4627, FM211688.1, Listeria monocytogenes L99, CAR83784.1, 336
4628, CP033811.1, Chryseobacterium arthrosphaerae, AYZ14741.1, 417
4631, CP033932.1, Chryseobacterium bernardetii, AZB24433.1, 416
4633, CP006833.1, Campylobacter fetus subsp. testudinum 03-427, AGZ81384.1, 394
4634, CP009226.1, Campylobacter fetus subsp. testudinum, AJB45132.1, 394
4639, CP022282.1, Chryseobacterium sp. T16E-39, ASK31552.1, 417
4640, LS483403.1, Streptococcus lutetiensis, SQG57119.1, 406
4641, LR134203.1, Streptococcus equinus, VEB82346.1, 406
4642, CP029252.1, Streptococcus thermophilus, AZA23821.1, 407
4643, CP031021.1, Streptococcus thermophilus, AZA18540.1, 407
4644, CP014232.1, Actinomyces oris, AME00256.1, 408
4645, CP014232.1, Actinomyces oris, AMD98140.1, 345
4646, CP002340.1, Streptococcus thermophilus ND03, ADQ63439.1, 400
4647, CP019935.1, Streptococcus thermophilus, AQW33329.1, 400
4649, CP017064.1, Streptococcus thermophilus, ASX19710.1, 400
4651, AM263198.1, Listeria welshimeri serovar 6b str. SLCC5334, CAK20471.1, 336
4653, LT906444.1, Listeria welshimeri, SNV22303.1, 336
4655, CP016877.1, Streptococcus thermophilus, AOD25772.1, 400
4657, CP003552.1, Nostoc sp. PCC 7524, AFY47980.1, 425
4658, CP003552.1, Nostoc sp. PCC 7524, AFY47778.1, 429
4663, CP020991.1, Monoglobus pectinilyticus, AUO19208.1, 394
4664, CP015898.1, Lactococcus lactis subsp. lactis, ARE00249.1, 396
4665, CP015898.1, Lactococcus lactis subsp. lactis, ARE00902.1, 466
4666, CP015905.1, Lactococcus lactis subsp. lactis, ARE10042.1, 396
4667, CP015905.1, Lactococcus lactis subsp. lactis, ARE10725.1, 466
4668, CP002365.1, Lactococcus lactis subsp. lactis CV56, ADZ62853.1, 396
4670, CP024958.1, Lactococcus lactis subsp. lactis, ATZ00447.1, 396
4671, CP015908.1, Lactococcus lactis subsp. lactis, ARE02584.1, 396
4672, CP015908.1, Lactococcus lactis subsp. lactis, ARE03288.1, 466
4673, CP024954.1, Lactococcus lactis subsp. lactis, ATY86822.1, 396
4674, CP015897.1, Lactococcus lactis subsp. lactis, ARD97876.1, 396
4675, CP015897.1, Lactococcus lactis subsp. lactis, ARD98621.1, 466
4676, CP033740.1, Enterococcus sp. FDAARGOS_553, AYY10347.1, 351
4678, CP023643.1, Brochothrix thermosphacta, ATH84461.1, 534
4679, CP023483.1, Brochothrix thermosphacta, ATF25078.1, 534
4680, CP016839.1, Brochothrix thermosphacta, ANZ95977.1, 534
4681, LT993737.1, Brochothrix thermosphacta, SPN72152.1, 534
4682, CP032869.1, Mucilaginibacter sp. HYN0043, AYL97237.1, 421
4684, CP016841.1, Brochothrix thermosphacta, ANZ97874.1, 534
4685, CP001867.1, Geodermatophilus obscurus DSM 43160, ADB73182.1, 395
4691, LT629710.1, Nakamurella panacisegetis, SDP04494.1, 439
4692, CP002305.1, Leadbetterella byssophila DSM 17132, ADQ15848.1, 413
4693, LS483361.1, Streptococcus dysgalactiae subsp. equisimilis, SQF66746.1, 401
4694, LR134316.1, Streptococcus dysgalactiae subsp. equisimilis, VEF08020.1, 401
4695, CP004050.1, Methanobrevibacter sp. AbM4, AGN17556.1, 393
4702, AM406671.1, Lactococcus lactis subsp. cremoris MG1363, CAL96820.1, 397
4704, CP002094.1, Lactococcus lactis subsp. cremoris NZ9000, ADJ59239.1, 397
4707, CP029559.1, Streptococcus sobrinus, AWN61342.1, 406
4708, CP029560.1, Streptococcus sobrinus, AWN63215.1, 406
4709, LS483381.1, Streptococcus sobrinus, SQG19555.1, 406
4710, CP029490.1, Streptococcus sobrinus, AWN20503.1, 406
4711, LS483378.1, Streptococcus sobrinus, SQG13246.1, 406
4715, CP003157.1, Lactococcus lactis subsp. cremoris UC509.9, AFW90892.1, 334
4717, CP015899.1, Lactococcus lactis subsp. cremoris, ARE29514.1, 397
4718, CP004884.1, Lactococcus lactis subsp. cremoris KW2, AGV72182.1, 397
4719, CP004884.1, Lactococcus lactis subsp. cremoris KW2, AGV72860.1, 481
4720, FN597254.1, Streptococcus gallolyticus UCN34, CBI13869.1, 399
4722, AP012053.1, Streptococcus gallolyticus subsp. gallolyticus ATCC 43143, BAK28231.1, 399
4723, CP018822.1, Streptococcus gallolyticus subsp. gallolyticus DSM 16831, AQP42414.1, 399
4724, LS483409.1, Streptococcus gallolyticus, SQG79715.1, 399
4726, LT960614.1, Hartmannibacter diazotrophicus, SON53912.1, 440
4728, CP015907.1, Lactococcus lactis subsp. cremoris, ARE05141.1, 396
4729, CP015894.1, Lactococcus lactis subsp. cremoris, ARD90531.1, 396
4734, CP031133.1, Bifidobacterium longum subsp. longum, AXF99262.1, 419
4735, AP009332.1, Lactococcus garvieae ATCC 49156, BAK57630.1, 396
4736, AP009332.1, Lactococcus garvieae ATCC 49156, BAK58755.1, 471
4737, AP009333.1, Lactococcus garvieae Lg2, BAK59577.1, 396
4738, AP009333.1, Lactococcus garvieae Lg2, BAK60723.1, 471
4739, LT670848.1, Salegentibacter salegens, SHN01834.1, 422
4741, CP021030.1, Rhizobium sp. NXC14, ARO31317.1, 433
4742, CP003800.1, Streptococcus constellatus subsp. pharyngis C232, AGU72969.1, 407
4743, CP003840.1, Streptococcus constellatus subsp. pharyngis C818, AGU74724.1, 407
4744, CP003859.1, Streptococcus constellatus subsp. pharyngis C1050, AGU80128.1, 407
4746, LS483368.1, Streptococcus equi subsp. zooepidemicus, SQF81541.1, 402
4748, CP019058.1, Gardnerella vaginalis, APW19170.1, 418
4749, CP025500.1, Lactococcus lactis subsp. lactis, AUS68709.1, 403
4750, CP025500.1, Lactococcus lactis subsp. lactis, AUS70685.1, 479
4751, CP035757.1, Lactococcus lactis, QBC37611.1, 403
4752, CP035757.1, Lactococcus lactis, QBC38282.1, 458
4755, AP017629.1, Streptococcus pyogenes, BAV54902.1, 401
4759, LS483325.1, Streptococcus equi subsp. zooepidemicus, SQE95728.1, 402
4760, CP015900.1, Lactococcus lactis subsp. cremoris, ARE25055.1, 397
4761, CP031538.1, Lactococcus lactis subsp. cremoris, AXN64458.1, 397
4762, CP015909.1, Lactococcus lactis subsp. cremoris, ARE17307.1, 397
4763, AP018499.1, Lactococcus lactis subsp. cremoris, BBC74802.1, 397
4764, CP025199.1, Bifidobacterium pseudocatenulatum, AZN75373.1, 417
